"uoc_id","saf_id","A_juris","n_sup","acceso","contenido","unidad_dim1","unidad_dim2","unidad_dim3"
"374|84/30 - Liceo Militar General Paz",374,"Córdoba",163,0.0448209124847584,-0.726579722780914,-0.441189874291385,0.0963557544888776,-0.131161856836999
"374|84/31 - Liceo Militar General Belgrano",374,"Santa Fe",144,-0.0546805493257267,-0.683223361288743,-0.441189874291385,0.0963557544888776,-0.131161856836999
"374|84/32 - Liceo Militar General Araoz de Lamadrid",374,"Tucumán",108,-0.00457173692544823,-0.656789891010407,-0.54467298333077,-0.384451687814813,-0.197866188171328
"374|84/33 - DIRECCION DE INTELIGENCIA OPERACIONAL",374,"CABA",106,0.064281454548182,-0.816571727877628,-0.368726285296181,0.210041519192731,-0.372762004166424
"374|84/34 - Regimiento de Granaderos a Caballo",374,"CABA",70,0.0308291655067458,-0.820751399754923,-0.368726285296181,0.210041519192731,-0.372762004166424
"374|84/35 - Instituto Social Militar Dámaso Centeno",374,"CABA",115,0.0901474814143031,-0.561261418191078,-0.198157046706587,0.00773153307530659,-0.463220887127624
"374|84/36 - Escuela Militar de Montaña",374,"Neuquén",98,-0.0343237021209717,-0.726499228372067,-0.506747874706889,0.052067276727647,-0.319776540017424
"374|84/37 - Hospital Militar Regional Córdoba",374,"Córdoba",155,0.197032934557339,-0.618764886552915,-0.54467298333077,-0.384451687814813,-0.197866188171328
"374|84/39 - Comando Brigada Paracaidista IV",374,"Córdoba",179,0.0637304627555205,-0.719844182467952,-0.506747874706889,0.052067276727647,-0.319776540017424
"374|84/40 - Comando Brigada Mecanizada X",374,"Buenos Aires",95,-0.0322411097138962,-0.655448944647423,-0.373335646407255,0.321693039327803,-0.366804687610242
"374|84/41 - Contaduría general del Ejercito",374,"CABA",76,0.138489165166669,-0.633231478165335,-0.303168284880677,0.254329996953961,-0.184147320986
"374|84/42 - CENTRO DE EDUCACION OPERACIONAL DUQUE DE CAXIAS",374,"Buenos Aires",40,0.131485627804202,-0.736700344515381,-0.647387994036235,0.0431955831415367,-0.343050135983371
"374|84/48 - Batallón de Ingenieros Anfibios 121",374,"Corrientes",152,0.00169554038184756,-0.729818437473365,-0.610230983746274,-0.428740165576044,-0.386480871351753
"374|84/71 - Liceo Militar General Roca",374,"Chubut",90,-0.0572557382492588,-0.743766455962683,-0.54467298333077,-0.384451687814813,-0.197866188171328
"374|84/74 - Sastrería Militar",374,"CABA",90,0.211817206812085,-0.636655056492153,-0.303168284880677,0.254329996953961,-0.184147320986
"374|84/77 - Departamento Contaduría y Finanzas (EMGE)",374,"CABA",506,0.165316646742813,-0.675130832246433,-0.303168284880677,0.254329996953961,-0.184147320986
"374|84/81 - Jefatura Agrupación Comunicaciones 601",374,"CABA",98,0.0435047530292348,-0.73898812146177,-0.368726285296181,0.210041519192731,-0.372762004166424
"374|84/88 - DIRECCION DE EDUCACION OPERACIONAL",374,"CABA",199,0.0240099406868844,-0.787102420258881,-0.368726285296181,0.210041519192731,-0.372762004166424
"374|84/89 - Dirección General de Educación",374,"CABA",315,0.0142339449757819,-0.742831046257453,-0.472209394335566,-0.27076592311096,-0.439466335500753
"374|84/98 - Regimiento de Infantería 1 Patricios",374,"CABA",121,0.00434133065524499,-0.750125928597127,-0.472209394335566,-0.27076592311096,-0.439466335500753
"374|84/99 - Hospital Militar Regional Mendoza",374,"Mendoza",145,0.218048143329759,-0.622003569540832,-0.336178636117294,-0.150242709389777,-0.410235422978623
"375|37/000 - Departamento Contrataciones",375,"CABA",49,0.368894325439441,-0.361354793078891,-0.0946739376672017,0.488538975378997,-0.396516555793295
"375|37/001 - Unidad Tecnica Administrativa Contable DNG",375,"CABA",99,0.100224915136408,-0.581943320860788,-0.0946739376672017,0.488538975378997,-0.396516555793295
"375|37/002 - Unidad Tecnica Administrativa Contable Digeapoyo",375,"CABA",106,0.257617235094485,-0.547580636870765,-0.0946739376672017,0.488538975378997,-0.396516555793295
"375|37/003 - Centro Asistencial Buenos Aires",375,"CABA",117,0.0691439530936982,-0.498455061237383,-0.0946739376672017,0.488538975378997,-0.396516555793295
"375|37/004 - Unidad De Inteligencia Buenos Aires Sur",375,"CABA",39,0.181415204401875,-0.566459888115695,-0.442989305750393,0.246714243688898,0.221288426491543
"375|37/005 - Escuela De  Gendarmería Nacional Grl D. M.M. De Güemes",375,"Buenos Aires",138,0.105921058877014,-0.690206195699714,-0.513156667276971,0.31407728606274,0.0386310598673003
"375|37/006 - Escuela Superior De Gn Grl Br D. M.M. Calderón",375,"Buenos Aires",58,-0.0265923910919889,-0.571435375377952,-0.513156667276971,0.31407728606274,0.0386310598673003
"375|37/007 - Escuela De Suboficiales Cabo Raúl Remberto Cuello",375,"Buenos Aires",120,-0.0938632675891445,-0.583385191773913,-0.373335646407255,0.321693039327803,-0.366804687610242
"375|37/008 - Destacamento Movil 3",375,"sin_sede",35,-0.0387016955637145,-0.604915375110958,-0.372516547947625,0.32294897964885,0.0619046558332476
"375|37/009 - Instituto De Capacitación Especializada Cabo Juan Adolfo Romero",375,"Buenos Aires",131,-0.0313721679332347,-0.677053612259853,-0.721651014490446,0.0798683076377035,0.251000294674596
"375|37/010 - Comando De Región I",375,"Buenos Aires",96,0.130755034975934,-0.575818601125974,-0.513156667276971,0.31407728606274,0.0386310598673003
"375|37/011 - Destacamento Movil 1",375,"CABA",64,0.119440667547074,-0.724096366178676,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/013 - Comando De Región II",375,"Santa Fe",69,-0.128312939848728,-0.626087456276809,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/014 - Destacamento Movil 2",375,"CABA",92,-0.175271757211057,-0.632425547179958,-0.442989305750393,0.246714243688898,0.221288426491543
"375|37/015 - Jefatura De Agrupacion III Corrientes",375,"Corrientes",49,-0.221149792035642,-0.482228124584346,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/017 - Escuadrón 47 Ituzaingo",375,"Corrientes",84,-0.117510730187693,-0.650398300053095,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/018 - Escuadron 7 Pasos De Los Libres",375,"Corrientes",48,-0.119979934868423,-0.651472869658248,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/019 - Jefatura De Agrupación V Entre Rios",375,"Entre Ríos",78,-0.154478215780227,-0.552222252958387,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/020 - Escuadrón 4 Concordia",375,"Entre Ríos",52,-0.195462974084912,-0.63213662570573,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/021 - Escuadrón 6 Concepción Del Uruguay",375,"Entre Ríos",68,-0.121483582627363,-0.650190372516479,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/022 - Escuadrón 56 Gualeguaychú",375,"Entre Ríos",46,-0.122299733846698,-0.576334376037739,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/023 - Jefatura De Agrupación Iv Misiones",375,"Misiones",50,-0.101052655858194,-0.607096430938664,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/024 - Escuadrón 8 Alto Uruguay",375,"Misiones",61,-0.262857685503852,-0.61454972433508,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/025 - Escuadrón 9 Oberá",375,"Misiones",73,-0.117419506758413,-0.662248217707677,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/026 - Escuadrón 10 Eldorado",375,"Misiones",69,-0.321468811203275,-0.573591160588716,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/027 - Escuadrón 11 San Ignacio",375,"Misiones",71,-0.16763981831426,-0.661534892525562,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/028 - Escuadrón 12 Bernardo De Irigoyen",375,"Misiones",55,-0.245904098040867,-0.615704494254091,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/029 - Escuadrón 13 Iguazú",375,"Misiones",69,-0.107255127071847,-0.630835274548939,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/030 - Jefatura De Agrupación VIFormosa",375,"Formosa",46,-0.388958818366169,-0.495199499755788,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/031 - Escuadrón 5 Pirané",375,"Formosa",50,-0.303861000006806,-0.558772101851383,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/032 - Escuadrón 16 Clorinda",375,"Formosa",65,-0.198699851714248,-0.564480870736268,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/033 - Escuadron 18 Lomitas",375,"Formosa",32,-0.319907504724747,-0.535030171342601,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/034 - Escuadrón 19 Ingeniero Juarez",375,"Formosa",32,-0.217915567381022,-0.679438976761754,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/035 - Jefatura de Región III",375,"CABA",43,-0.0543127703870659,-0.580328286005417,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/036 - Destacamento Movil 5",375,"Buenos Aires",90,-0.158618640463043,-0.677660820118368,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/037 - Jefatura De Agrupación VII Salta",375,"Salta",82,-0.0760581613722116,-0.653265883114367,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/038 - Escuadrón 20 Orán",375,"Salta",82,-0.067668843146227,-0.646109764363033,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/039 - Escuadrón 21 La Quiaca",375,"Jujuy",38,-0.151981369268376,-0.593165478863252,-0.372516547947625,0.32294897964885,0.0619046558332476
"375|37/040 - Escuadrón 52 Tartagal",375,"Salta",83,-0.144361641381835,-0.667977275771391,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/042 - Escuadrón 54 Aguaray",375,"Salta",65,-0.0977835577726169,-0.681913348012454,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/043 - Escuadrón 55 Tucumán",375,"Tucumán",46,-0.143280372252172,-0.595935180320916,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/044 - Jefatura De Agrupación  VIII Catamarca",375,"Catamarca",55,-0.082524149058252,-0.552978352660732,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/045 - Escuadrón 23 Tinogasta",375,"Catamarca",25,-0.106031629069214,-0.647049351867663,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/046 - Escuadrón 24 Chilecito",375,"La Rioja",70,-0.157052118320989,-0.61733115454149,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/047 - Jefatura De Agrupación X San Juan",375,"San Juan",85,-0.139746462826786,-0.626840078048797,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/048 - Escuadrón 25 Jachal",375,"San Juan",44,-0.405219293677839,-0.455880444422438,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/049 - Escuadrón 26 Barreal",375,"San Juan",51,-0.217996673636052,-0.61570952143816,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/050 - Jefatura De Agrupación XI Cuyo",375,"Mendoza",85,-0.237288439574783,-0.607269983689911,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/051 - Escuadrón 27 Uspallata",375,"Mendoza",77,-0.114711590545725,-0.602094491549723,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/052 - Escuadrón 28 Tunuyan",375,"Mendoza",58,-0.221921234320446,-0.649890896139357,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/053 - Escuadrón 29 Malargüe",375,"Mendoza",43,-0.209241427351924,-0.607391956678737,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/055 - Destacamento Movil 4",375,"CABA",23,-0.185674051425401,-0.645063153309269,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/056 - Jefatura De Agrupación XII Comahue",375,"Neuquén",44,-0.179129595877639,-0.620583752084158,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/057 - Escuadrón 30 Chos Malal",375,"Neuquén",44,-0.184569734413537,-0.637066175699543,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/058 - Escuadrón 31 Las Lajas",375,"Neuquén",38,-0.138134018335226,-0.619532067545616,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/059 - Escuadrón 32 Alumine",375,"Neuquén",56,-0.00337258273811342,-0.695576508767716,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/060 - Escuadrón 33 San Martin De Los Andes",375,"Neuquén",79,-0.0145520538706315,-0.597878885536191,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/061 - Escuadrón 34 Bariloche",375,"Río Negro",77,-0.175698399781136,-0.501198796226188,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/062 - Escuadrón 35 El Bolson",375,"Río Negro",52,-0.176702586168628,-0.516621046233235,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/063 - Jefatura De Agrupación XIV Chubut",375,"Chubut",60,-0.097162477070247,-0.637899291544735,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/064 - Escuadrón 36 Esquel",375,"Chubut",74,-0.179177674241831,-0.582754125603416,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/065 - Escuadrón 38 Rio Mayo",375,"Chubut",38,-0.221442190017338,-0.632045771853628,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/066 - Jefatura De Agrupacion XVISanta Cruz",375,"Santa Cruz",51,-0.0756860365365997,-0.590173703575068,-0.23269552707791,0.330564732913913,-0.343531091644294
"375|37/067 - Escuadrón 39 Perito Moreno",375,"Santa Cruz",48,-0.188533828203698,-0.600226679409701,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/068 - Escuadrón 42 Calafate",375,"Santa Cruz",43,-0.0821443689216567,-0.658438353927101,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/069 - Escuadrón 43 Rio Turbio",375,"Santa Cruz",42,-0.158602287751198,-0.680022648100868,-0.372516547947625,0.32294897964885,0.0619046558332476
"375|37/071 - Agrupación Unidades Operativas Buenos Aires",375,"CABA",65,0.0100227216896088,-0.700485641971281,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/072 - Servicio De Aviación",375,"Buenos Aires",123,0.146558002952733,-0.668460867764812,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/073 - Operativo Centinela (Jefatura Zona Oeste)",375,"Buenos Aires",48,-0.0483895402675557,-0.707956077170089,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/074 - Escuadrón Seguridad Zarate - Brazo Largo",375,"Buenos Aires",23,-0.141227653961136,-0.532257608990147,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/078 - Escuadrón 57 Santo Tome",375,"Corrientes",78,-0.111280046175469,-0.678610307690262,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/079 - Jefatura De Agrupación IX Jujuy",375,"Jujuy",66,-0.0602118006667489,-0.609511105011454,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/081 - Escuadrón Seguridad El Chocon",375,"Neuquén",33,-0.0352412151977866,-0.651126913142948,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/082 - Escuadrón Segurdad Atucha",375,"Buenos Aires",45,-0.039633894499134,-0.67396906955728,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/083 - Secretaria General",375,"CABA",72,0.0598437005868667,-0.564216143751839,-0.0946739376672017,0.488538975378997,-0.396516555793295
"375|37/084 - Escuadrón 14 Las Palmas",375,"Chaco",67,-0.155208728764272,-0.656937233489194,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/085 - Escuadrón 37 Jose De San Martin",375,"Chubut",52,-0.229640917384356,-0.601637997586616,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/086 - Escuadrón Seguridad Vial Rafaela",375,"Santa Fe",45,-0.230095114784884,-0.559426541874121,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/087 - Escuadron Seguridad Vial Sierra Grande",375,"Río Negro",37,-0.0599373725866602,-0.735285826475045,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/088 - Escuadron Seguridad Vial Balcarce",375,"Buenos Aires",35,-0.154531310460281,-0.595973009086892,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/089 - Escuadrón Seguridad Vial San Nicolas",375,"Buenos Aires",27,-0.0702332529296166,-0.74223590492129,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/090 – Agrupación “Cinturón Sur",375,"CABA",33,0.0255369853000125,-0.701643877738112,-0.442989305750393,0.246714243688898,0.221288426491543
"375|37/091 - Escuadrón Seguridad Vial San Justo",375,"Santa Fe",43,-0.384992149471294,-0.515701294615782,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/092 - Escuadrón Seguridad Embalse",375,"Córdoba",30,-0.222531391434828,-0.630986287246937,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/093 - Escuadron Seguridad Vial Autopistas Sur",375,"CABA",64,-0.0270522211178312,-0.718907568603773,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/094 - Centro De Reconocimiento Y Operaciones Contra El Narcotrafico",375,"CABA",50,-0.127057641530425,-0.657653997455899,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/095 - Escuadrón 22 San Antonio De Los Cobres",375,"Salta",63,-0.13144490948943,-0.592265856604596,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/096 - Escuadrón 58 La Rioja",375,"La Rioja",22,-0.178014797612261,-0.551745006647395,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/097 - Comando De Región IV",375,"CABA",48,-0.165552683239095,-0.57923829825599,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/098 - Escuadron 1 Roque Saenz Peña",375,"Chaco",43,-0.275555396979782,-0.632403383634214,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/100 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 59 SANTIAGO DEL ESTERO",375,"Santiago del Estero",50,-0.0431074818566024,-0.668713681231503,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/101 - Escuadron 41 Comodoro Rivadavia",375,"Chubut",48,-0.221154552913283,-0.607453754597025,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/102 - Destacamento Movil 6",375,"CABA",54,0.0417470146402935,-0.659937359953788,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/105 - Direccion De Criminalistica Y Estudios Forenses",375,"CABA",88,0.0988609487925499,-0.434799934021649,-0.234494958536917,0.480923222113934,0.00891919168424703
"375|37/106 - Direccion General De Inteligencia Criminal E Investigaciones",375,"CABA",37,-0.0117196039500219,-0.627581675623759,-0.0946739376672017,0.488538975378997,-0.396516555793295
"375|37/108 - Dirección De Educación E Institutos",375,"CABA",47,0.0313360102009595,-0.598126393049297,-0.442989305750393,0.246714243688898,0.221288426491543
"375|37/109 - Jefatura De Agrupacion XVII Santiago Del Estero",375,"Santiago del Estero",76,-0.144328352982964,-0.58250656853614,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/110 - Jefatura De Agrupacion XV Santa Fe",375,"Santa Fe",71,-0.155570664417448,-0.634979406134404,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/111 - Agrupación Mantenimiento y Capacitación de Tecnologías de la  Información y Comunicaciones",375,"CABA",77,0.107107603462812,-0.696393617505561,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/112 - Dirección de Tecnologías de la Información y Comunicaciones",375,"CABA",61,0.158807065313916,-0.629058539124413,-0.442989305750393,0.246714243688898,0.221288426491543
"375|37/113 - Jefatura De Agrupacion XXVIII Chaco",375,"Chaco",57,-0.204075863202736,-0.593081474406914,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/114 - Jefatura Agrupacion XIX Tierra Del Fuego",375,"Tierra del Fuego",34,-0.117586727408658,-0.491378104963076,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/115 - Escuadron 60 San Pedro",375,"Buenos Aires",78,-0.151540173343926,-0.640041330000474,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/116 - Escuadron 62 Rio Grande",375,"Tierra del Fuego",22,-0.205780552021144,-0.50340983335324,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/117 - Escuadron Seguridad Vial Pergamino",375,"Buenos Aires",42,-0.204259409058971,-0.609813710473203,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/118 - Unidad Especial De Transporte Macacha Guemes",375,"CABA",40,-0.0937947021811903,-0.55948369757368,-0.234494958536917,0.480923222113934,0.00891919168424703
"375|37/119 - Gendarmería Nacional - Escuadrón 61 Salvador Mazza",375,"Salta",54,-0.0867292456937797,-0.744078900093713,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/121 - Instituto De Formacion De Gendarmes Gendarmes Felix Manifior",375,"Buenos Aires",76,-0.113611469036834,-0.524002530926555,-0.721651014490446,0.0798683076377035,0.251000294674596
"375|37/122 - JEFATURA DE REGIÓN VI",375,"CABA",50,-0.127214423636251,-0.607329991152555,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/123 - COMANDO DE REGIÓN VII",375,"CABA",22,-0.133329722207656,-0.724835208661033,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/123 - Comando De Región VIII",375,"CABA",22,0.00281404180612491,-0.73273206018473,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/125 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 45 SALTA",375,"Salta",54,-0.11532039185482,-0.667156233692027,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/126 - Centro De Apoyo Y Adiestramiento Antidrogas General Mosconi",375,"Salta",38,-0.104577049495749,-0.726194611699664,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/127 - Jefatura De Agrupación XX Cordoba",375,"Córdoba",29,0.0351714857909215,-0.552520705369676,-0.372516547947625,0.32294897964885,0.0619046558332476
"375|37/128 - Escuadron Seguridad Vial Villa Maria",375,"Córdoba",35,-0.244957190442316,-0.607547914920165,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/129 - Agrupación Fuerza de Operaciones Especiales",375,"Buenos Aires",61,0.081914026125629,-0.65763162093285,-0.513156667276971,0.31407728606274,0.0386310598673003
"375|37/130 JEFATURA DE REGION VIII",375,"CABA",45,-0.208150600802891,-0.594695566030464,-0.508547306165897,0.202425765927667,0.0326737433111174
"375|37/131 - Jefatura De Agrupación XXI  “Santa Fe Norte",375,"Santa Fe",62,-0.104926551425414,-0.638383205588197,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/133 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 64 MENDOZA",375,"Mendoza",52,-0.195701421162738,-0.667194931216814,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/134 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 65 CORDOBA",375,"Córdoba",35,-0.161506497933764,-0.565713251304929,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/136 - ESCUADRON 49 SAN VICENTE",375,"Buenos Aires",48,-0.125292293509922,-0.677766143453045,-0.787209014905951,0.0355798298764731,0.0623856114941707
"375|37/137 - ESCUADRÓN NÚCLEO AGUILARES",375,"Tucumán",25,-0.145022479201916,-0.720629036697712,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/140 - ESCUADRON 66 SAN JUAN",375,"San Juan",24,-0.124132124560673,-0.694556010576641,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/155 - INSTITUTO DE FORMACIÓN DE GENDARMES GENDARME MIGUEL ANGEL TRIPPEPI",375,"CABA",22,-0.728121476260689,-0.347943205809176,-0.234494958536917,0.480923222113934,0.00891919168424703
"375|37/41 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 53 JUJUY",375,"Jujuy",58,-0.0750458580113167,-0.625137736915472,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/75 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 50 POSADAS",375,"Misiones",35,-0.114267533412448,-0.598883511265808,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|37/76 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 15 BAJO PARAGUAY",375,"Formosa",32,-0.351898939933823,-0.549886310152535,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/77 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 48 CORRIENTES",375,"Corrientes",54,-0.366608936810118,-0.517721750124322,-0.646568895576605,0.0444515234625834,0.085659207460118
"375|37/80 - SERVICIO ADMINISTRATIVO FINANCIERO DESCONCENTRADO ESCUADRÓN 46 ROSARIO-VICTORIA",375,"Santa Fe",39,-0.0888640058014941,-0.746054564414879,-0.5810108951611,0.0887400012238138,0.274273890640543
"375|AGRUPACION CENTINELA II",375,"CABA",78,0.0175328049167245,-0.537646565604284,-0.0946739376672017,0.488538975378997,-0.396516555793295
"376|340/001 - Dirección General de Administración - SSSLD",376,"CABA",386,0.218253826931775,-0.647074619108715,1.2853838488629,1.46965785358495,-0.667295408377446
"379|38/00 - JEFATURA ADMINISTRATIVA FINANCIERA DE LA ARMADA",379,"CABA",269,0.182242838666625,-0.607988635764631,-0.368726285296181,0.210041519192731,-0.372762004166424
"379|38/008 - Base Naval Zárate",379,"Buenos Aires",199,0.157235171076429,-0.715191510543549,-0.581829993620731,0.0874840609027673,-0.154435452802946
"379|38/01 - ARSENAL NAVAL PUERTO BELGRANO",379,"Buenos Aires",273,0.189218653360874,-0.643936085014972,-0.373335646407255,0.321693039327803,-0.366804687610242
"379|38/021 - Jefatura Militar de la Dirección General de Educación de la Armada",379,"CABA",240,0.117401149852298,-0.677390431487667,-0.368726285296181,0.210041519192731,-0.372762004166424
"379|38/029 - Zona Naval Santa Cruz",379,"Santa Cruz",46,-0.0753047753067053,-0.698323459240431,-0.5810108951611,0.0887400012238138,0.274273890640543
"379|38/03 - UOC de la Intendencia Naval Puerto Belgrano - Armada Argentina",379,"Buenos Aires",216,0.0238000917911874,-0.674431232065604,-0.685313102660116,-0.393323381400924,-0.221139784137275
"379|38/030 - Fragata A.R.A. Libertad",379,"CABA",117,0.112845345327692,-0.662070381297664,-0.303168284880677,0.254329996953961,-0.184147320986
"379|38/034 - Arsenal Naval Mar del Plata",379,"Buenos Aires",63,0.0659686791407342,-0.718248394839312,-0.581829993620731,0.0874840609027673,-0.154435452802946
"379|38/10 - Unidad Operativa de Contrataciones - Escuela de Oficiales de la Armada",379,"Buenos Aires",35,0.00124669429580411,-0.62928241423277,-0.685313102660116,-0.393323381400924,-0.221139784137275
"379|38/11 - División de Compras - Destacamento naval Rio Grande",379,"Tierra del Fuego",86,0.0874239587112013,-0.713870214015372,-0.610230983746274,-0.428740165576044,-0.386480871351753
"379|38/12 - Comando de la Flota de Mar",379,"Buenos Aires",229,0.203577764872358,-0.647394597510036,-0.373335646407255,0.321693039327803,-0.366804687610242
"379|38/13 - Centro de instrucción y adiestramiento en técnicas y tácticas navales",379,"Buenos Aires",52,0.149297471363595,-0.685316798540916,-0.47681875544664,-0.159114402975887,-0.43350901894457
"379|38/15 JEFATURA DE OBTENCION DE LA ARMADA",379,"CABA",249,0.453003661103103,-0.433159326514214,-0.0946739376672017,0.488538975378997,-0.396516555793295
"379|38/16 - Licitaciones y Compras - Base Aeronaval Almirante Zar",379,"Chubut",138,0.0565429065239619,-0.690414365016507,-0.336178636117294,-0.150242709389777,-0.410235422978623
"379|38/17 - Escuela Naval Militar",379,"Buenos Aires",224,0.0560066736686043,-0.704416423563429,-0.581829993620731,0.0874840609027673,-0.154435452802946
